date;temperature;precipitation;snowfraction;sealevelpressure;winddirection;windspeed;relativehumidity;sunshinetime;totalcloudcover;lowclouds;midclouds;highclouds
1484859600;-4.19;;;1034;62;5.32;90;;;;;
1484863200;-4.47;;;1033;62;5.41;89;;;;;
1484866800;-4.61;;;1033;59;5.11;89;;;;;
1484870400;-4.68;;;1034;60;4.97;89;;;;;
1484874000;-4.81;;;1034;58;4.58;88;;;;;
1484877600;-4.92;;;1033;56;4.24;88;;;;;
1484881200;-4.92;;;1033;56;3.97;86;;;;;
1484884800;-4.98;;;1034;57;3.69;86;;;;;
1484888400;-5.1;;;1034;58;3.19;86;;;;;
1484892000;-5.22;;;1033;55;2.44;87;;;;;
1484895600;-5.32;;;1034;51;1.92;88;51;;;;
1484899200;-4.78;;;1034;47;1.77;87;60;;;;
1484902800;-2.68;;;1035;41;0.92;81;60;;;;
1484906400;-0.79;;;1034;39;0.64;68;60;;;;
1484910000;0.32;;;1033;50;0.78;65;60;;;;
1484913600;-0.29;;;1033;62;2.95;63;60;;;;
1484917200;0.59;;;1032;61;2.28;61;60;;;;
1484920800;0.8;;;1032;68;1.84;62;60;;;;
1484924400;0.53;;;1032;63;1.34;72;60;;;;
1484928000;0.33;;;1033;68;1.62;66;4;;;;
1484931600;0.02;;;1033;90;1.5;68;;;;;
1484935200;-0.63;;;1032;135;1.27;71;;;;;
1484938800;-1.41;;;1032;162;1.26;75;;;;;
1484942400;-1.88;;;1033;156;0.98;77;;;;;
1484946000;-2.22;;;1033;130;0.78;80;;;;;
1484949600;-2.62;;;1033;90;0.8;87;;;;;
1484953200;-2.94;;;1033;49;1.06;87;;;;;
1484956800;-3.41;;;1034;28;1.48;92;;;;;
1484960400;-3.75;;;1034;28;1.48;92;;;;;
1484964000;-4.02;;;1033;23;1.52;88;;;;;
1484967600;-4.23;;;1034;8;1.41;86;;;;;
1484971200;-4.32;;;1034;360;1.3;88;;;;;
1484974800;-4.3;;;1033;360;1.3;88;;;;;
1484978400;-4.28;;;1034;4;1.4;89;;;;;
1484982000;-4.02;;;1033;17;1.04;90;52;;;;
1484985600;-2.79;;;1034;360;0.8;87;60;;;;
1484989200;-0.88;;;1034;360;0.7;70;60;;;;
1484992800;0.86;;;1034;22;0.54;66;60;;;;
1484996400;1.56;;;1033;45;0.85;63;60;;;;
1485000000;1.08;;;1030;59;1.75;66;60;;;;
1485003600;1.95;;;1029;61;1.84;65;60;;;;
1485007200;2.3;;;1029;65;2.1;67;60;;;;
1485010800;2.01;;;1029;59;2.11;69;60;;;;
1485014400;1.27;;;1029;58;2.47;72;6;;;;
1485018000;-0.21;;;1030;60;2.2;76;;;;;
1485021600;-1.46;;;1029;54;1.72;79;;;;;
1485025200;-2.1;;;1030;48;1.35;81;;;;;
1485028800;-2.47;;;1030;53;1;84;;;;;
1485032400;-2.78;;;1031;63;1.12;87;;;;;
1485036000;-2.97;;;1030;70;1.17;87;;;;;
1485039600;-3.07;;;1030;48;1.2;87;;;;;
1485043200;-3.28;;;1030;37;1.5;88;;;;;
1485046800;-3.65;;;1029;34;1.44;88;;;;;
1485050400;-4.14;;;1029;15;1.55;91;;;;;
1485054000;-4.24;;;1029;22;1.62;92;;1;1;;
1485057600;-4.06;;;1029;20;1.49;90;;2;2;;
1485061200;-3.94;;;1029;8;1.41;87;;5;5;;
1485064800;-4.02;;;1028;8;1.51;86;;7;7;;
1485068400;-4.07;;;1028;4;1.3;86;53;;;;
1485072000;-3.56;;;1029;6;1;82;60;;;;
1485075600;-2.16;;;1029;21;0.85;78;60;;;;
1485079200;-0.51;;;1028;24;0.98;71;60;;;;
1485082800;0.89;;;1027;20;1.17;70;60;;;;
1485086400;1.58;;;1025;31;1.17;68;58;4;;;13
1485090000;2.2;;;1025;360;0.6;68;58;4;;;12
1485093600;2.33;;;1025;315;0.28;69;57;5;;;15
1485097200;2.12;;;1025;315;0.28;74;55;7;;2;24
1485100800;1.61;;;1025;342;0.63;71;7;8;;6;26
1485104400;1.2;;;1026;360;0.3;73;;25;;25;32
1485108000;1.01;;;1025;270;0.1;74;;23;;23;32
1485111600;0.8;;;1026;315;0.28;76;;9;;9;25
1485115200;0.43;;;1026;342;0.32;78;;6;;5;19
1485118800;-0.04;;;1027;360;0.2;82;;5;;5;16
1485122400;-0.61;;;1026;360;0.5;86;;6;;6;19
1485126000;-1.08;;;1027;31;0.58;90;;10;;10;23
1485129600;-1.6;;;1027;23;0.76;93;;18;;18;27
1485133200;-2.32;;;1027;7;0.81;96;;21;;21;26
1485136800;-2.66;;;1027;336;0.98;92;;18;;18;23
1485140400;-3.53;;1;1027;306;0.86;91;;14;;14;22
1485144000;-3.35;;1;1027;287;1.04;91;;25;25;14;20
1485147600;-2.99;;1;1027;302;0.94;89;;100;100;10;19
1485151200;-3.63;;1;1027;311;1.06;90;;100;100;6;19
1485154800;-3.59;;1;1027;328;0.94;90;;100;100;3;18
1485158400;-2.29;;1;1028;323;0.5;84;;100;100;2;16
1485162000;-1.09;;;1028;330;0.81;72;54;9;9;;13
1485165600;-0.18;;;1027;351;1.32;70;58;4;;;12
1485169200;1.47;;;1027;360;1.3;67;58;4;;;13
1485172800;1.31;;;1024;352;0.71;66;60;;;;
1485176400;1.92;;;1024;342;0.63;65;60;;;;
1485180000;2.31;;;1024;336;0.98;66;60;;;;
1485183600;2.2;;;1025;338;1.08;67;60;;;;
1485187200;1.65;;;1025;323;1.5;67;9;;;;
1485190800;-0.22;;;1025;308;1.64;77;;1;;;4
1485194400;-1.79;;;1026;294;1.75;85;;1;;;2
1485198000;-2.24;;;1027;287;1.36;85;;18;;18;12
1485201600;-2.52;;;1027;299;1.03;87;;33;;33;
1485205200;-2.88;;;1027;324;0.86;89;;3;;;10
1485208800;-3.08;;;1026;14;1.24;90;;14;;14;17
1485212400;-3.01;;;1027;43;2.33;91;;100;100;71;43
1485216000;-2.83;;;1026;49;3.19;91;;100;29;100;100
1485219600;-2.81;;;1027;56;3.24;88;;100;8;100;100
1485223200;-3.07;;;1026;59;2.92;87;;100;3;100;100
1485226800;-3.04;;;1026;62;2.73;86;;100;2;100;100
1485230400;-2.92;;;1027;57;2.39;85;;100;56;100;100
1485234000;-2.82;;;1026;51;2.56;84;;100;40;100;100
1485237600;-3.21;;;1027;34;2.52;87;;56;56;5;
1485241200;-3.45;;;1027;30;3;89;16;66;55;66;
1485244800;-3.22;;;1028;32;2.83;88;;100;100;27;
1485248400;-2.37;;;1029;37;2.14;84;;100;100;48;
1485252000;-1.34;;;1028;41;2.27;79;;100;100;68;1
1485255600;-0.36;;;1028;51;2.56;74;;100;100;100;11
1485259200;-1.66;;;1026;23;2.06;65;60;;;;
1485262800;-1.1;;;1026;34;1.8;64;60;;;;
1485266400;-0.85;;;1026;36;1.86;64;60;;;;
1485270000;-0.89;;;1027;45;1.98;66;60;;;;
1485273600;-1.38;;;1027;52;1.64;68;10;;;;
1485277200;-2.2;;;1027;74;1.77;73;;;;;
1485280800;-3.55;;;1028;90;2.1;83;;37;;37;
1485284400;-4.35;;;1029;101;2.14;85;;34;;34;
1485288000;-4.62;;;1029;88;2.4;84;;2;2;;
1485291600;-3.96;;;1029;73;3.45;84;;100;100;;
1485295200;-3.88;;;1028;65;4.2;88;;12;12;;
1485298800;-4.25;;;1028;63;4.47;88;;;;;
1485302400;-4.51;;;1028;58;4.72;88;;;;;
1485306000;-4.75;;;1029;59;5.02;88;;7;7;;
1485309600;-4.99;;;1028;59;5.11;88;;27;27;;
1485313200;-5.16;;;1028;58;5.22;88;;100;100;;
1485316800;-5.09;;1;1028;55;5.52;88;;100;100;;
1485320400;-5.18;;;1029;59;5.11;88;;100;100;;
1485324000;-5.38;;;1028;66;5.46;87;;100;100;;
1485327600;-5.44;;;1029;69;4.4;87;;100;100;;
1485331200;-5.07;;;1029;69;4.27;85;21;61;61;;
1485334800;-4.24;;;1029;68;4.09;82;19;64;64;;
1485338400;-3.22;;;1029;66;3.62;77;25;55;55;;
1485342000;-2.2;;;1029;65;2.86;72;60;;;;
1485345600;-2.58;;;1026;61;5.37;60;60;;;;
1485349200;-1.56;;;1026;61;5.15;59;60;;;;
1485352800;-0.93;;;1026;59;5.11;60;60;;;;
1485356400;-0.86;;;1026;63;5.14;63;60;;;;
1485360000;-1.78;;;1026;67;4.12;75;12;;;;
1485363600;-2.81;;;1027;67;4.12;79;;;;;
1485367200;-3.53;;;1027;66;3.94;81;;;;;
1485370800;-3.87;;;1027;64;3.67;85;;;;;
1485374400;-4.11;;;1028;54;3.08;86;;;;;
1485378000;-4.19;;;1028;47;2.33;89;;;;;
1485381600;-4.05;;;1028;38;1.78;92;;;;;
1485385200;-3.91;;;1029;30;1.39;93;;;;;
1485388800;-3.9;;;1028;29;1.25;91;;4;4;;
1485392400;-3.94;;;1028;40;1.56;90;;7;7;;
1485396000;-3.81;;;1028;45;1.56;90;;8;8;;
1485399600;-3.77;;;1028;52;1.64;91;;9;9;;
1485403200;-3.88;;;1027;49;1.84;90;;8;8;;
1485406800;-4.06;;;1028;43;2.19;88;;6;6;;
1485410400;-4.3;;;1028;43;2.33;86;;;;;
1485414000;-4.68;;;1027;40;2.48;85;57;;;;
1485417600;-4.22;;;1027;39;2.2;83;60;;;;
1485421200;-2.36;;;1028;43;2.05;75;60;;;;
1485424800;-0.75;;;1026;52;2.42;67;60;;;;
1485428400;0.67;;;1025;64;3;62;60;;;;
1485432000;1.41;;;1024;60;1.61;61;60;;;;
1485435600;2.38;;;1024;59;1.17;63;60;;;;
1485439200;2.46;;;1023;54;0.86;67;60;;;;
1485442800;2.22;;;1024;49;0.92;68;60;;;;
1485446400;2.05;;;1024;74;1.46;65;13;;;;
1485450000;1.73;;;1024;90;1.8;69;;;;;
1485453600;1.16;;;1024;98;1.41;71;;;;;
1485457200;0.13;;;1024;115;1.66;75;;;;;
1485460800;-1.2;;;1024;137;2.48;78;;;;;
1485464400;-0.66;;;1024;130;2.98;69;;;;;
1485468000;0.3;;;1023;141;3.62;56;;;;;
1485471600;1.64;;;1022;156;4.92;48;;;;;
1485475200;4.01;;;1022;170;7.32;40;;;;;
1485478800;3.73;;;1022;185;7.52;40;;5;;;15
1485482400;3.28;;;1022;194;7.83;42;;1;;;2
1485486000;3.44;;;1022;185;8.44;43;;7;;;23
1485489600;3.92;;;1022;176;7.12;44;;28;;28;31
1485493200;4.24;;;1021;163;5.12;47;;100;;100;100
1485496800;4.05;;;1021;175;4.72;46;;95;;95;72
1485500400;3.95;;;1021;180;6.3;46;;100;;100;58
1485504000;4.69;;;1021;179;6.7;47;31;45;;45;23
1485507600;5.26;;;1021;188;7.57;51;32;44;;44;19
1485511200;6;;;1021;195;7.45;55;20;62;;62;19
1485514800;6.96;;;1020;202;6.69;57;;100;;100;18
1485518400;8.4;;;1019;134;2.76;60;59;2;;;6
1485522000;8.98;;;1019;128;2.78;57;59;2;;;5
1485525600;8.95;;;1018;112;3.55;59;58;4;;;12
1485529200;8.05;;;1019;117;2.82;63;57;5;;;15
1485532800;6.59;;;1019;140;2.62;59;14;5;;;17
1485536400;5.23;;;1020;153;3.35;57;;6;;;20
1485540000;4.71;;;1019;162;4.62;56;;8;;;25
1485543600;4.39;;;1019;167;4.73;57;;7;;;23
1485547200;3.75;;;1019;183;5.31;63;;7;;;24
1485550800;3.94;;;1019;184;5.12;62;;26;;26;26
1485554400;4;;;1019;190;4.77;63;;100;;100;24
1485558000;3.87;;;1019;193;4;63;;69;;69;26
1485561600;4.4;;;1018;195;3.52;58;;57;;57;45
1485565200;3.74;;;1018;200;3.51;63;;80;;80;83
1485568800;4.48;;;1017;200;3.51;58;;100;;100;100
1485572400;4.17;;;1017;201;3.42;60;;66;;66;77
1485576000;4.53;;;1017;197;3.76;56;;35;;35;62
1485579600;3.84;;;1017;200;3.73;60;;33;;33;55
1485583200;3.89;;;1017;206;3;59;;31;;31;66
1485586800;3.02;;;1018;211;2.69;65;47;20;;20;55
1485590400;2.6;;;1019;231;2.06;71;40;31;;31;66
1485594000;3.92;;;1019;243;1.79;76;41;30;;30;66
1485597600;6.15;;;1019;253;1.68;70;34;41;;41;59
1485601200;8.07;;;1017;231;1.92;64;18;66;;66;66
1485604800;6.92;;;1018;63;1.12;75;58;3;;;10
1485608400;8.46;;;1018;61;1.25;70;60;1;;;2
1485612000;9.18;;;1017;85;1.2;68;60;1;;;2
1485615600;9.3;;;1019;80;1.12;71;59;1;;;3
1485619200;8.88;;;1019;90;0.9;70;16;1;;;3
1485622800;7.58;;;1019;172;0.71;75;;3;;;10
1485626400;6.16;;;1020;221;1.84;75;;3;;;10
1485630000;4.27;;;1020;211;2.11;78;;3;;;11
1485633600;2.81;;;1021;205;2.33;79;;2;;2;6
1485637200;2.59;;;1022;208;2.37;75;;2;;2;3
1485640800;2.22;;;1022;204;2.42;71;;3;;3;3
1485644400;2.72;;;1023;194;2.06;64;;2;;2;
1485648000;3.26;;;1022;195;1.96;59;;;;;
1485651600;3.25;;;1022;205;2.1;58;;2;;2;
1485655200;2.67;;;1022;223;2.19;59;;4;4;;
1485658800;1.45;;;1023;231;2.56;68;;;;;
1485662400;1.52;;;1024;218;2.28;72;;51;51;;
1485666000;1.98;;;1024;198;1.9;69;;48;48;;
1485669600;2.38;;;1024;183;1.7;63;;36;36;;
1485673200;2.44;;;1025;198;1.58;61;;36;36;;13
1485676800;2.74;;;1025;207;0.89;63;50;15;15;;2
1485680400;3.52;;;1025;249;0.85;68;;100;100;2;18
1485684000;4.56;;;1025;262;0.71;69;;100;100;30;31
1485687600;5.88;;;1024;225;0.85;68;31;45;;45;86
1485691200;7.1;;;1023;263;2.62;66;56;7;;;23
1485694800;7.64;;;1023;259;2.55;65;57;5;;;18
1485698400;7.94;;;1023;243;2.46;65;57;5;;;18
1485702000;7.76;;;1023;229;2.13;67;43;27;;27;22
1485705600;6.49;;;1024;202;1.84;70;11;35;;35;2
1485709200;5.36;;;1023;188;2.12;70;;23;;23;
1485712800;4.52;;;1024;180;1.8;73;;8;;8;
1485716400;3.61;;;1024;180;1.7;75;;;;;
1485720000;2.98;;;1025;173;1.71;75;;2;;;7
1485723600;2.43;;;1024;173;1.61;72;;24;;24;21
1485727200;2.1;;;1023;180;1.5;70;;18;;18;23
1485730800;2.15;;;1024;172;1.51;66;;26;;26;30
1485734400;2.16;;;1023;176;1.4;64;;21;;21;20
1485738000;2.1;;;1023;180;1.2;64;;40;;40;36
1485741600;2.11;;;1022;180;1.2;65;;100;;100;100
1485745200;2.34;;;1023;180;1.4;64;;100;;100;100
1485748800;2.5;;;1022;172;1.51;62;;100;;100;100
1485752400;2.78;;;1021;159;1.93;59;;100;;100;100
1485756000;2.52;;;1021;169;1.53;61;;100;;100;72
1485759600;2.04;;;1021;219;0.64;64;1;34;;34;7
1485763200;1.32;;;1021;279;0.61;79;34;41;5;41;
1485766800;2.98;;;1021;233;1;80;;100;100;78;26
1485770400;5.45;;;1021;216;1.36;67;;100;100;68;25
1485774000;7.61;;;1020;219;2.84;56;;100;100;98;26
1485777600;6.65;;;1017;189;4.26;73;;100;100;100;100
1485781200;6.93;0.1;;1016;180;5.7;72;;100;100;100;100
1485784800;6.26;0.6;;1017;195;4.34;78;;100;100;100;100
1485788400;5.59;1;;1017;202;4.09;85;;100;100;100;100
1485792000;5.03;1.6;;1017;217;3.78;91;;100;100;100;100
1485795600;4.91;1.3;;1017;233;4.64;92;;100;100;100;
1485799200;4.94;1.2;;1017;233;6.36;90;;100;100;100;
1485802800;5.03;0.6;;1017;231;6.9;90;;100;100;100;
1485806400;5.21;0.2;;1017;230;6.75;90;;100;100;100;
1485810000;5.29;;;1017;228;5.81;90;;100;100;88;
1485813600;5.29;;;1017;229;5.32;89;;100;100;2;
1485817200;4.87;;;1017;232;5.2;89;;100;100;36;
1485820800;4.98;;;1017;232;5.06;87;;100;100;62;
1485824400;4.81;;;1017;230;4.97;87;;100;100;64;
1485828000;4.66;;;1016;230;4.69;88;;100;100;44;
1485831600;4.79;;;1016;227;4.81;87;;100;100;58;
1485835200;5.11;0.4;;1016;229;5.53;89;;100;100;97;
1485838800;5.33;0.1;;1016;227;5.59;91;;100;100;94;
1485842400;5.85;0.2;;1015;239;6.41;88;;100;100;48;4
1485846000;5.84;0.3;;1015;238;5.66;89;;100;100;;1
1485849600;6.22;0.5;;1016;239;6.19;90;;100;100;100;3
1485853200;6.82;0.9;;1015;239;5.75;89;;100;100;100;
1485856800;7.09;1.1;;1016;246;5.59;90;;100;100;100;
1485860400;7.18;0.9;;1016;241;6.18;90;;100;100;100;2
1485864000;7.31;0.6;;1015;245;6.17;91;;100;100;100;11
1485867600;7.65;0.4;;1015;249;6.43;90;;100;100;100;
1485871200;7.6;0.6;;1016;249;5.98;91;;100;100;100;
1485874800;7.58;1;;1016;250;5.31;92;;100;100;100;
1485878400;7.4;1;;1016;246;4.7;93;;100;100;100;
1485882000;7.16;0.7;;1016;238;4;94;;100;100;100;
1485885600;7.05;1.4;;1017;238;3.91;95;;100;100;100;
1485889200;6.9;1.3;;1017;238;3.91;95;;100;100;100;
1485892800;6.73;1.2;;1017;233;3.78;95;;100;100;100;
1485896400;6.65;0.6;;1018;231;3.84;95;;100;100;100;
1485900000;6.6;0.3;;1017;231;3.84;95;;100;100;100;
1485903600;6.38;0.4;;1018;225;3.68;94;;100;100;96;
1485907200;6.11;0.4;;1018;223;3.68;94;;100;100;;
1485910800;6;0.6;;1018;222;3.61;94;;100;100;1;
1485914400;5.91;0.3;;1018;220;3.41;94;;100;100;;
1485918000;5.92;0.2;;1018;226;3.32;94;;100;100;55;
1485921600;5.98;0.3;;1018;231;3.2;94;;100;100;92;
1485925200;5.91;0.6;;1019;224;3.04;94;;100;100;100;
1485928800;5.78;0.1;;1019;215;2.94;94;;100;100;100;
1485932400;5.88;0.1;;1019;208;3.18;93;;100;100;100;
1485936000;6.74;;;1019;205;3.53;92;;100;100;100;
1485939600;8.47;;;1019;211;3.72;87;12;75;75;40;7
1485943200;9.87;;;1019;220;3.41;83;17;68;68;;9
1485946800;10.93;;;1018;236;3.38;79;53;11;11;;3
1485950400;9.93;;;1016;211;2.92;82;;100;100;100;2
1485954000;10.84;;;1016;219;2.7;79;58;3;;;11
1485957600;11.39;;;1016;214;2.52;77;57;5;;;15
1485961200;11.34;;;1016;207;2.24;78;56;6;;5;20
1485964800;10.82;;;1016;186;1.81;79;19;15;;15;24
1485968400;10.08;;;1016;175;2.21;80;;27;;27;26
1485972000;9.02;;;1016;177;2.1;82;;31;;31;23
1485975600;7.99;;;1016;180;1.8;83;;24;;24;22
1485979200;7.24;;;1017;180;1.7;84;;27;;27;28
1485982800;6.85;;;1017;187;1.61;81;;55;;55;33
1485986400;6.68;;;1017;180;1.4;76;;91;;91;67
1485990000;6.83;;;1018;156;1.75;70;;100;;100;89
1485993600;6.63;;;1017;153;2.24;66;;100;;100;100
1485997200;5.59;;;1017;152;1.92;68;;100;;100;94
1486000800;4.65;;;1017;158;1.08;70;;87;;87;1
1486004400;4.31;;;1017;135;0.14;73;;100;;100;23
1486008000;3.38;;;1017;63;0.45;82;;65;;65;28
1486011600;2.8;;;1017;50;0.78;89;;53;;53;24
1486015200;2.21;;;1017;68;1.08;95;;32;;32;32
1486018800;2;;;1016;99;1.22;97;4;32;5;32;28
1486022400;2.88;;;1016;123;1.66;85;40;31;2;31;26
1486026000;5.03;;;1015;118;1.7;88;56;6;;2;19
1486029600;8.91;;;1014;153;2.68;69;56;6;;4;20
1486033200;10.61;;;1013;178;4.7;59;57;5;;2;16
1486036800;10.71;;;1010;192;5.41;62;13;73;;73;25
1486040400;11.07;;;1010;192;5.82;59;47;21;;21;17
1486044000;10.94;;;1010;192;6.33;56;38;34;;34;30
1486047600;10.23;;;1010;191;7.33;55;3;90;;90;100
1486051200;9.21;;;1009;191;7.63;54;10;56;;56;100
1486054800;7.91;;;1010;190;7.2;56;;26;;18;87
1486058400;7.77;;;1010;189;7.28;54;;3;;;10
1486062000;7.46;;;1010;191;7.63;54;;3;;;10
1486065600;7.18;;;1010;193;7.59;55;;1;;;4
1486069200;6.56;;;1010;193;6.57;59;;;;;
1486072800;6.14;;;1010;196;5.32;60;;;;;
1486076400;5.62;;;1010;196;4.68;62;;4;;;13
1486080000;5.57;;;1011;197;3.45;62;;100;;100;10
1486083600;6.48;;;1010;195;2.38;60;;100;100;100;
1486087200;5.55;;;1010;281;1.02;66;;100;100;100;1
1486090800;4.24;;;1010;337;0.76;73;;100;100;100;80
1486094400;2.91;;;1011;299;2.51;84;;100;100;100;4
1486098000;2.71;;;1011;235;1.58;89;;100;2;100;
1486101600;3.51;0.7;;1012;240;5.06;91;;100;100;53;
1486105200;4.19;1.5;;1013;242;6.13;91;;100;100;100;
1486108800;3.79;0.1;;1013;217;5.36;90;;100;100;100;
1486112400;5.21;;;1013;199;4.87;83;14;72;;72;
1486116000;6.67;;;1012;225;4.1;77;18;66;;66;
1486119600;7.95;;;1011;255;3.93;76;60;;;;
1486123200;7.98;;;1009;246;3.72;72;60;;;;
1486126800;8.66;;;1009;243;3.04;69;54;10;10;;
1486130400;8.94;;;1008;208;1.7;68;60;;;;
1486134000;8.78;;;1007;141;2.2;70;59;1;;;3
1486137600;7.93;;;1006;110;2.02;74;16;35;;35;35
1486141200;7.28;;;1007;115;1.43;74;;96;;96;8
1486144800;6.06;;;1008;173;1.71;80;;8;;8;3
1486148400;4.75;;;1008;194;2.06;83;;45;;45;100
1486152000;4.47;;;1008;201;3.01;83;;100;11;100;100
1486155600;4.85;0.5;;1009;222;3.89;77;;100;100;100;100
1486159200;4.4;1.5;;1010;256;3.4;91;;100;100;100;100
1486162800;4.23;1.1;;1010;232;3.56;93;;100;100;100;82
1486166400;3.77;;;1011;207;4.38;92;;100;100;100;10
1486170000;3.36;;;1011;204;3.72;90;;100;100;;
1486173600;3.33;;;1010;205;3.09;90;;100;100;;
1486177200;3.12;;;1010;180;2.4;87;;;;;
1486180800;2.85;;;1009;170;2.33;84;;1;;;3
1486184400;1.5;;;1008;129;3.34;91;;61;;61;14
1486188000;1.42;;;1006;109;3.07;92;;100;;100;100
1486191600;0.84;;;1004;74;2.18;96;;100;;100;100
1486195200;1.65;;;1004;71;1.8;95;;100;100;100;100
1486198800;4.12;;;1002;130;2.48;83;;100;100;100;100
1486202400;5.49;;;1002;193;3.18;65;;100;100;100;100
1486206000;6.1;0.2;;1001;194;4.85;69;;100;100;100;55
1486209600;5.78;;;999;105;1.55;80;;100;;100;2
1486213200;8.66;;;999;182;3.1;65;3;89;89;11;
1486216800;8.37;;;999;221;4.39;60;;100;100;100;
1486220400;8.27;;;1000;234;12.88;58;;100;86;100;
1486224000;6.45;;;1001;237;13.9;65;;100;100;100;
1486227600;5.17;;;1003;242;13.55;73;;100;100;100;
1486231200;4.92;;;1004;248;12.87;76;;100;100;73;
1486234800;4.83;;;1005;249;12.44;73;;100;100;23;
1486238400;4.56;;;1006;247;11.07;71;;100;100;;
1486242000;3.42;;;1007;241;8.99;72;;;;;
1486245600;2.57;;;1008;241;6.98;73;;;;;
1486249200;1.51;;;1008;234;4.8;75;;;;;
1486252800;0.52;;;1009;223;3.54;75;;;;;
1486256400;0.11;;;1009;190;2.94;69;;;;;
1486260000;-0.33;;;1007;157;3.36;60;;6;6;;
1486263600;-1.16;;;1007;146;3.24;67;;47;45;47;31
1486267200;-0.56;;;1006;154;2.55;66;;100;93;100;100
1486270800;0.18;;;1005;152;1.92;57;;100;;100;100
1486274400;0.86;;;1005;144;1.72;45;;23;;23;19
1486278000;0.71;;;1003;125;1.22;51;;100;100;100;25
1486281600;1.54;;;1003;163;1.04;63;;100;100;100;26
1486285200;3.81;;;1002;110;1.49;70;;100;100;86;15
1486288800;5.51;;;1001;105;1.55;63;;100;100;67;11
1486292400;6.49;;;1000;43;1.63;67;;94;94;38;
1486296000;6.64;;;998;207;1.57;67;;100;100;100;100
1486299600;6.82;;;999;228;2.97;68;;100;100;100;100
1486303200;6.12;;;999;223;4.53;66;;100;100;100;96
1486306800;3.93;1.4;;1000;246;5.15;72;;100;100;100;7
1486310400;2.89;1.2;;1001;245;3.09;90;;100;100;100;33
1486314000;2.32;1.1;;1002;234;3.22;92;;100;100;100;81
1486317600;1.5;0.9;;1003;209;3.09;93;;100;100;100;22
1486321200;1.55;0.8;;1002;218;3.06;93;;100;100;100;92
1486324800;1.49;0.7;1;1002;234;3.58;92;;100;100;100;94
1486328400;0.95;0.4;1;1003;230;3.41;94;;100;100;100;100
1486332000;0.87;0.5;1;1003;246;3.18;94;;100;100;100;100
1486335600;0.83;0.8;1;1004;227;3.68;94;;100;100;100;31
1486339200;0.69;0.8;1;1004;228;2.97;94;;100;100;100;100
1486342800;0.56;0.6;1;1006;239;2.69;95;;100;100;100;100
1486346400;0.71;0.1;1;1007;268;2.3;95;;100;100;98;100
1486350000;0.78;;1;1007;305;1.22;95;;100;100;100;100
1486353600;0.79;;1;1008;360;0.7;95;;100;100;100;100
1486357200;0.79;;1;1010;284;0.41;94;;100;100;100;100
1486360800;0.72;;1;1012;267;1.7;94;;100;100;100;22
1486364400;0.85;;1;1013;268;2.3;94;;100;100;98;16
1486368000;1.88;;1;1014;278;2.73;92;;100;100;88;6
1486371600;2.98;;;1015;268;2.4;89;;100;100;11;
1486375200;3.89;;;1017;253;2.72;86;;100;100;;
1486378800;5.02;;;1016;253;3.67;81;;100;100;56;
1486382400;5.18;;;1015;270;3.5;80;;100;100;;
1486386000;5.5;;;1016;270;3.7;80;;100;100;;
1486389600;5.57;;;1016;277;3.52;79;;100;100;;
1486393200;5.59;;;1017;268;3.6;77;;100;100;;
1486396800;5.34;;;1017;260;3.86;80;;100;100;;
1486400400;4.43;;;1018;243;4.61;84;;100;100;;
1486404000;2.85;0.1;;1019;244;5.1;82;;100;100;;
1486407600;2.1;0.1;;1019;244;5.01;81;;100;100;;
1486411200;1.93;0.2;;1020;242;4.96;80;;100;100;;
1486414800;1.66;0.1;;1020;236;4.6;82;;100;100;;
1486418400;1.42;;;1020;235;4.02;83;;100;100;;
1486422000;1.42;;1;1021;226;3.47;83;;100;100;;
1486425600;1.34;;1;1021;212;2.61;85;;100;100;;
1486429200;1.28;;;1020;188;2.12;86;;100;100;;
1486432800;0.86;;;1020;158;1.62;92;;23;23;;
1486436400;0.12;;;1019;137;1.63;100;;22;22;;
1486440000;-0.58;;;1020;140;1.56;95;;100;100;23;
1486443600;-0.7;;1;1020;122;0.94;93;;100;100;62;
1486447200;-0.12;;1;1019;23;0.76;90;;100;100;20;
1486450800;-0.22;;1;1019;41;1.06;91;;100;100;;
1486454400;0.55;;1;1019;42;1.49;89;;100;100;50;
1486458000;2.19;;;1020;35;1.58;81;37;36;15;36;
1486461600;5;;;1019;18;0.95;71;34;41;;41;2
1486465200;8.06;;;1017;45;0.28;61;15;70;;70;6
1486468800;5.17;;;1017;323;1;75;;100;100;100;43
1486472400;5.36;;;1016;263;0.81;73;;100;100;100;36
1486476000;5.19;0.3;;1017;223;2.33;71;;100;100;100;17
1486479600;3.97;0.6;;1018;214;2.66;79;;100;100;100;21
1486483200;2.91;0.8;;1018;193;3.18;86;;100;100;100;100
1486486800;2.24;0.4;;1018;188;2.93;90;;100;100;100;23
1486490400;2.11;0.6;;1018;176;2.61;92;;100;100;100;25
1486494000;2.23;0.6;;1017;168;1.94;93;;100;100;100;26
1486497600;2.35;1.1;;1018;177;1.8;94;;100;100;100;91
1486501200;2.38;0.8;;1018;203;2.51;93;;100;100;100;55
1486504800;2.17;0.8;;1018;230;3.41;93;;100;100;100;94
1486508400;2.06;1.1;;1018;240;3.36;93;;100;100;100;100
1486512000;2.44;1.1;;1017;225;3.11;94;;100;100;100;100
1486515600;2.69;0.8;;1018;239;3.14;94;;100;100;100;100
